CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome
18929,MR.,DONALD,GARCIA,6/17/1955,S,M,"$80,000 "
18930,MRS.,KATELYN,RICHARDSON,10/17/1955,S,F,"$80,000 "
18931,MRS.,ROSA,SHE,12/14/1956,M,F,"$70,000 "
18932,MR.,CARL,CHANDE,8/4/1958,M,M,"$100,000 "
18933,MS.,KELLI,HUANG,9/3/1974,S,F,"$30,000 "
18934,MR.,JEREMIAH,MOORE,2/22/1974,S,M,"$60,000 "
18935,MS.,JASMINE,JENKINS,5/18/1966,M,F,"$130,000 "
18936,MS.,MORGAN,COLLINS,1/11/1966,S,F,"$160,000 "
18937,MR.,IAN,REED,2/10/1957,S,M,"$70,000 "
18938,MR.,LUCAS,LOPEZ,6/2/1957,M,M,"$70,000 "
18939,MR.,HUNTER,MCDONALD,3/27/1957,S,M,"$70,000 "
18940,MR.,SETH,BELL,10/17/1957,M,M,"$70,000 "
18941,MR.,PHILIP,TORRES,3/8/1957,M,M,"$70,000 "
18942,MR.,BILLY,ORTEGA,5/22/1957,M,M,"$70,000 "
18943,MRS.,KAITLYN,HALL,8/4/1957,S,F,"$70,000 "
18944,MR.,MARCUS,TAYLOR,5/6/1956,S,M,"$60,000 "
18945,MR.,MARCUS,COX,6/23/1956,M,M,"$60,000 "
18946,MR.,BRANDON,SIMMONS,8/8/1956,M,M,"$60,000 "
18947,MR.,DEVIN,BRYANT,5/7/1956,S,M,"$70,000 "
18948,MRS.,SYDNEY,BAILEY,3/16/1956,M,F,"$70,000 "
18949,MR.,JACKSON,HALL,7/2/1932,S,M,"$70,000 "
18950,MRS.,LAUREN,ALEXANDER,4/24/1965,S,F,"$90,000 "
18951,MR.,DALTON,JONES,12/15/1965,S,M,"$90,000 "
18952,MRS.,CHLOE,HERNANDEZ,10/23/1965,M,F,"$100,000 "
18953,MRS.,MYA,PATTERSON,10/24/1965,S,F,"$110,000 "
18954,MR.,DALTON,YOUNG,5/26/1965,S,M,"$120,000 "
18955,MR.,JUSTIN,JONES,2/19/1962,S,M,"$40,000 "
18956,MRS.,SARA,HOWARD,4/17/1962,S,F,"$70,000 "
18957,MRS.,MACKENZIE,LOPEZ,4/10/1962,S,F,"$70,000 "
18958,MRS.,NATALIE,SANCHEZ,7/18/1962,S,F,"$70,000 "
18959,MR.,SETH,MORRIS,2/4/1962,S,M,"$70,000 "
18960,MR.,MARCUS,JOHNSON,10/5/1962,S,M,"$70,000 "
18961,MR.,JEREMIAH,HENDERSON,9/5/1962,S,M,"$70,000 "
18962,MR.,SETH,PARKER,12/25/1962,M,M,"$70,000 "
18963,MRS.,AMBER,COLLINS,2/2/1962,M,F,"$70,000 "
18964,MR.,THOMAS,GONZALEZ,3/9/1961,S,M,"$40,000 "
18965,MR.,RICHARD,TURNER,10/16/1961,M,M,"$40,000 "
18966,MRS.,CARLY,RAI,10/18/1942,M,F,"$50,000 "
18967,MR.,XAVIER,CLARK,7/25/1942,M,M,"$60,000 "
18968,MR.,ISAIAH,LOPEZ,4/15/1942,M,M,"$60,000 "
18969,MRS.,ANNA,COX,7/12/1942,M,F,"$60,000 "
18970,MR.,JASON,ROBERTS,8/12/1943,M,M,"$60,000 "
18971,MR.,WYATT,MOORE,2/12/1943,M,M,"$70,000 "
18972,MR.,BENJAMIN,BUTLER,2/7/1943,M,M,"$70,000 "
18973,MRS.,KATE,YUAN,6/10/1943,M,F,"$70,000 "
18974,MR.,JAMES,RODRIGUEZ,5/26/1943,M,M,"$80,000 "
18975,MR.,SAMUEL,BRYANT,5/16/1944,M,M,"$30,000 "
18976,MR.,GARRETT,HOWARD,4/21/1944,S,M,"$40,000 "
18977,MR.,JACKSON,WANG,8/17/1944,M,M,"$40,000 "
18978,MR.,ISAIAH,MORGAN,8/7/1944,M,M,"$40,000 "
18979,MR.,NOAH,TAYLOR,3/21/1944,M,M,"$40,000 "
18980,MRS.,SOPHIA,HERNANDEZ,10/17/1944,M,F,"$40,000 "
18981,MRS.,SAVANNAH,WATSON,4/27/1944,M,F,"$70,000 "
18982,MR.,KYLE,BAKER,4/7/1945,S,M,"$40,000 "
18983,MRS.,DESTINY,PRICE,10/20/1945,M,F,"$40,000 "
18984,MRS.,SHELBY,RIVERA,8/15/1945,S,F,"$70,000 "
18985,MRS.,PAIGE,BAILEY,1/21/1945,M,F,"$70,000 "
18986,MR.,ROBERT,ROBERTS,7/12/1945,S,M,"$70,000 "
18987,MR.,HUNTER,ADAMS,2/13/1945,M,M,"$70,000 "
18988,MRS.,COURTNEY,BAKER,1/5/1945,S,F,"$70,000 "
18989,MRS.,CINDY,SURI,10/20/1945,M,F,"$70,000 "
18990,MRS.,AMANDA,HENDERSON,2/22/1946,M,F,"$70,000 "
18991,MR.,EVAN,COOK,5/2/1946,M,M,"$70,000 "
18992,MR.,DAVID,PERRY,10/19/1946,M,M,"$60,000 "
18993,MR.,KEVIN,ROSS,11/14/1946,M,M,"$60,000 "
18994,MR.,JACKSON,ALLEN,11/21/1947,M,M,"$70,000 "
18995,MRS.,MELISSA,GRAY,5/2/1947,S,F,"$70,000 "
18996,MRS.,KATHERINE,TURNER,11/13/1947,M,F,"$70,000 "
18997,MR.,ERIC,KING,3/9/1947,M,M,"$70,000 "
18998,MR.,AIDAN,BENNETT,11/7/1947,M,M,"$60,000 "
18999,MRS.,MACKENZIE,WATSON,4/24/1947,M,F,"$60,000 "
19000,MRS.,MAKAYLA,BLUE,11/12/1948,M,F,"$40,000 "
19001,MR.,FERNANDO,BROWN,2/24/1948,M,M,"$40,000 "
19002,MRS.,ALEXIS,THOMPSON,10/8/1948,M,F,"$60,000 "
19003,MR.,JARED,STEWART,12/9/1948,M,M,"$60,000 "
19004,MR.,IAN,ROGERS,9/3/1948,M,M,"$60,000 "
19005,MRS.,LAUREN,PETERSON,3/27/1949,S,F,"$60,000 "
19006,MRS.,LESLIE,MARTIN,4/20/1950,M,F,"$60,000 "
19007,MRS.,MACKENZIE,SANCHEZ,9/12/1950,M,F,"$60,000 "
19008,MRS.,HAILEY,MURPHY,5/11/1950,S,F,"$60,000 "
19009,MRS.,ARIANNA,WATSON,10/24/1950,M,F,"$60,000 "
19010,MRS.,NAOMI,ORTEGA,6/8/1950,M,F,"$60,000 "
19011,MRS.,MARIA,COOK,8/9/1950,M,F,"$70,000 "
19012,MR.,OSCAR,BRYANT,4/13/1950,M,M,"$80,000 "
19013,MRS.,AMANDA,PHILLIPS,11/8/1950,S,F,"$80,000 "
19014,MR.,JONATHAN,HERNANDEZ,7/6/1951,M,M,"$60,000 "
19015,MR.,THOMAS,GRIFFIN,2/11/1951,M,M,"$60,000 "
19016,MRS.,SIERRA,WRIGHT,10/27/1951,M,F,"$60,000 "
19017,MRS.,ZOE,BROOKS,9/11/1951,M,F,"$60,000 "
19018,MRS.,NICOLE,GRAY,11/11/1951,M,F,"$60,000 "
19019,MR.,JACKSON,GONZALES,9/9/1951,M,M,"$70,000 "
19020,MR.,JACK,FLORES,3/15/1952,S,M,"$70,000 "
19021,MRS.,MELISSA,RUSSELL,11/21/1952,S,F,"$70,000 "
19022,MRS.,SAMANTHA,WOOD,10/16/1952,M,F,"$70,000 "
19023,MRS.,ARIANNA,POWELL,9/22/1952,M,F,"$70,000 "
19024,MR.,DALTON,RUSSELL,8/6/1952,S,M,"$70,000 "
19025,MR.,AARON,ROBERTS,11/5/1952,S,M,"$60,000 "
19026,MR.,LOGAN,HAYES,11/6/1952,S,M,"$60,000 "
19027,MRS.,MAYRA,MADAN,8/21/1957,S,F,"$100,000 "
19028,MR.,CEDRIC,WANG,5/26/1957,M,M,"$110,000 "
19029,MRS.,ALICIA,ANDERSEN,8/13/1957,M,F,"$120,000 "
19030,MR.,MARCO,ARUN,2/18/1957,M,M,"$130,000 "
19032,MRS.,KATRINA,ANDERSEN,4/15/1957,S,F,"$150,000 "
19033,MR.,OMAR,LIN,9/1/1956,S,M,"$110,000 "
19034,MRS.,TABITHA,DIAZ,10/24/1956,S,F,"$120,000 "
19035,MR.,STANLEY,SCHMIDT,9/24/1956,M,M,"$120,000 "
19036,MR.,ALLEN,RANA,4/26/1955,M,M,"$130,000 "
19037,MR.,MARSHALL,CHEN,8/14/1955,M,M,"$160,000 "
19038,MR.,JOE,PATEL,8/16/1954,S,M,"$80,000 "
19039,MR.,MELVIN,PAL,2/12/1944,M,M,"$80,000 "
19040,MR.,EUGENE,SUN,9/4/1944,M,M,"$110,000 "
19041,MRS.,AUTUMN,ZHENG,6/2/1945,S,F,"$70,000 "
19042,MR.,RONNIE,CAI,5/12/1945,M,M,"$80,000 "
19043,MRS.,JESSICA,JONES,6/10/1945,M,F,"$100,000 "
19044,MR.,CESAR,RANA,4/1/1945,M,M,"$130,000 "
19045,MR.,ROSS,RODRIGUEZ,8/3/1946,S,M,"$90,000 "
19046,MRS.,SHAWNA,RAJE,2/11/1946,M,F,"$110,000 "
19047,MRS.,SYDNEY,WALKER,3/10/1946,M,F,"$130,000 "
19048,MR.,BRYANT,RAMAN,10/17/1946,M,M,"$130,000 "
19049,MR.,CRAIG,GUTIERREZ,10/13/1946,M,M,"$170,000 "
19050,MR.,JOEL,CHAPMAN,10/25/1953,M,M,"$90,000 "
19051,MRS.,TAYLOR,HENDERSON,5/20/1954,S,F,"$90,000 "
19052,MRS.,KRISTI,KAPOOR,6/15/1954,M,F,"$90,000 "
19053,MR.,GERALD,JORDAN,8/21/1954,S,M,"$130,000 "
19054,MR.,ARTHUR,ALONSO,6/21/1954,S,M,"$150,000 "
19055,MR.,GARRETT,BAILEY,4/15/1954,M,M,"$160,000 "
19056,MRS.,CARLA,VAN,7/4/1953,M,F,"$100,000 "
19057,MRS.,JOANNA,RAMOS,9/16/1953,M,F,"$120,000 "
19058,MR.,SHAWN,GOEL,6/5/1953,M,M,"$130,000 "
19059,MR.,GEORGE,RODRIGUEZ,2/25/1953,M,M,"$130,000 "
19060,MRS.,STEPHANIE,STONE,5/18/1953,M,F,"$160,000 "
19061,MRS.,HEATHER,GAO,3/10/1952,S,F,"$80,000 "
19062,MRS.,ERICA,ZHOU,9/25/1952,M,F,"$80,000 "
19063,MRS.,GABRIELLE,KELLY,11/23/1952,M,F,"$80,000 "
19064,MRS.,VERONICA,MADAN,12/16/1952,M,F,"$90,000 "
19065,MRS.,MICHELE,ARUN,4/24/1952,M,F,"$110,000 "
19066,MR.,DYLAN,SHARMA,1/23/1952,M,M,"$130,000 "
19067,MRS.,MISTY,LUO,2/8/1951,M,F,"$90,000 "
19068,MRS.,ALMA,SON,4/10/1951,M,F,"$120,000 "
19069,MR.,THOMAS,HALL,7/12/1950,M,M,"$90,000 "
19070,MR.,KRISTOPHER,GARCIA,9/27/1950,M,M,"$130,000 "
19071,MR.,JOE,JIMENEZ,4/15/1950,M,M,"$130,000 "
19072,MRS.,TAMARA,LU,2/3/1949,M,F,"$150,000 "
19073,MR.,LOLAN,SONG,9/7/1949,M,M,"$170,000 "
19074,MRS.,COLLEEN,SHEN,5/11/1948,M,F,"$70,000 "
19075,MR.,BRENT,WU,3/24/1948,M,M,"$80,000 "
19076,MRS.,JACLYN,PAL,6/2/1948,M,F,"$90,000 "
19077,MR.,PEDRO,PRASAD,9/10/1948,M,M,"$110,000 "
19078,MRS.,MISTY,SHE,2/3/1947,S,F,"$80,000 "
19079,MR.,BRETT,LOPEZ,8/18/1947,M,M,"$80,000 "
19080,MR.,ROSS,VANCE,9/17/1947,S,M,"$90,000 "
19081,MRS.,LESLIE,RUBIO,8/7/1947,M,F,"$100,000 "
19082,MR.,ALVIN,ZHANG,8/12/1947,M,M,"$120,000 "
19083,MR.,STEVEN,RIVERA,2/10/1975,S,M,"$70,000 "
19084,MS.,COLLEEN,RAJE,8/13/1976,S,F,"$70,000 "
19085,MS.,SHAWNA,KUMAR,10/23/1976,M,F,"$70,000 "
19087,MS.,ERICA,GAO,8/19/1975,M,F,"$80,000 "
19088,MR.,RAFAEL,KUMAR,11/2/1974,S,M,"$70,000 "
19089,MS.,REGINA,ARTHUR,10/12/1975,S,F,"$90,000 "
19090,MR.,MARSHALL,CHANDER,3/16/1974,S,M,"$80,000 "
19091,MR.,WARREN,YUAN,2/9/1973,S,M,"$80,000 "
19092,MR.,ERIC,GONZALEZ,3/7/1974,S,M,"$80,000 "
19093,MS.,TARA,ASHE,12/20/1974,S,F,"$100,000 "
19094,MR.,TODD,YANG,6/23/1973,S,M,"$90,000 "
19095,MS.,MEREDITH,MARTINEZ,11/7/1973,S,F,"$100,000 "
19096,MR.,DOUGLAS,SURI,10/23/1972,S,M,"$100,000 "
19097,MS.,MINDY,PAL,7/15/1971,S,F,"$80,000 "
19098,MR.,XAVIER,EVANS,8/22/1972,M,M,"$110,000 "
19099,MS.,SHEENA,DENG,11/9/1972,M,F,"$120,000 "
19100,MR.,BRADLEY,RAI,6/1/1971,M,M,"$100,000 "
19101,MS.,SUSAN,CAI,12/7/1970,S,F,"$90,000 "
19102,MS.,CLAUDIA,YE,3/10/1970,S,F,"$100,000 "
19103,MR.,JOHNATHAN,RAMAN,7/26/1970,M,M,"$150,000 "
19104,MS.,MARIAH,JAMES,2/28/1971,M,F,"$100,000 "
19105,MS.,STACY,DOMINGUEZ,4/3/1971,S,F,"$150,000 "
19106,MR.,TERRANCE,SAI,2/3/1971,M,M,"$160,000 "
19107,MR.,FRANKLIN,LIU,11/3/1964,M,M,"$80,000 "
19108,MRS.,HALEY,STEWART,4/7/1972,S,F,"$60,000 "
19109,MRS.,JADE,BROOKS,7/3/1972,M,F,"$60,000 "
19110,MR.,JESSE,KELLY,8/4/1972,M,M,"$70,000 "
19111,MRS.,MARIAH,KELLY,3/3/1972,M,F,"$70,000 "
19112,MRS.,VICTORIA,HUGHES,10/13/1970,M,F,"$50,000 "
19113,MR.,AARON,PATTERSON,10/11/1970,M,M,"$50,000 "
19114,MRS.,NATALIE,RICHARDSON,4/13/1970,M,F,"$50,000 "
19115,MRS.,BAILEY,SANCHEZ,10/5/1969,M,F,"$50,000 "
19116,MR.,LOGAN,ALEXANDER,4/14/1969,S,M,"$60,000 "
19117,MRS.,KAITLYN,COLEMAN,11/26/1969,S,F,"$60,000 "
19118,MR.,IAN,THOMAS,8/3/1971,M,M,"$60,000 "
19119,MR.,CONNOR,SIMMONS,2/15/1971,M,M,"$60,000 "
19120,MR.,CALEB,SHARMA,10/2/1971,M,M,"$60,000 "
19121,MRS.,KAITLYN,BLUE,11/12/1971,M,F,"$70,000 "
19122,MRS.,ABIGAIL,HUGHES,10/19/1971,S,F,"$70,000 "
19123,MRS.,EMMA,WASHINGTON,5/5/1969,M,F,"$60,000 "
19125,MR.,CAMERON,RUSSELL,7/22/1967,S,M,"$40,000 "
19126,MR.,KRISTOPHER,KAPOOR,5/23/1970,M,M,"$60,000 "
19127,MRS.,ALEXA,SANCHEZ,9/22/1970,S,F,"$70,000 "
19128,MRS.,MADISON,JACKSON,3/13/1970,M,F,"$70,000 "
19129,MR.,CARSON,SIMMONS,10/24/1970,M,M,"$70,000 "
19130,MRS.,MADELINE,BAKER,8/20/1970,M,F,"$80,000 "
19131,MR.,MASON,BLUE,10/26/1967,S,M,"$40,000 "
19132,MR.,BENJAMIN,WASHINGTON,5/16/1967,S,M,"$50,000 "
19133,MR.,LOGAN,MARTINEZ,9/14/1967,S,M,"$50,000 "
19134,MRS.,SIERRA,ALLEN,5/16/1967,S,F,"$50,000 "
19135,MR.,LOGAN,BROWN,2/7/1966,M,M,"$60,000 "
19136,MR.,RICHARD,COOK,4/2/1966,M,M,"$60,000 "
19137,MR.,ERIC,RUSSELL,3/15/1966,S,M,"$60,000 "
19139,MR.,OSCAR,SIMMONS,9/14/1966,M,M,"$60,000 "
19140,MS.,MELANIE,ROGERS,9/20/1966,S,F,"$70,000 "
19141,MR.,SAMUEL,MARTINEZ,3/2/1966,S,M,"$70,000 "
19142,MR.,DALTON,WASHINGTON,11/9/1966,M,M,"$70,000 "
19143,MRS.,LAUREN,LONG,7/10/1965,S,F,"$80,000 "
19144,MR.,EDWIN,HE,12/26/1965,S,M,"$80,000 "
19145,MRS.,ADRIANA,MALHOTRA,4/24/1965,M,F,"$80,000 "
19146,MS.,MARIAH,MORGAN,7/18/1965,S,F,"$60,000 "
19147,MR.,EDWARD,THOMAS,3/12/1964,M,M,"$40,000 "
19148,MR.,CODY,RAMIREZ,9/8/1964,S,M,"$40,000 "
19149,MR.,SEAN,PARKER,3/20/1964,S,M,"$40,000 "
19150,MRS.,MARIA,BAILEY,2/21/1964,M,F,"$60,000 "
19151,MR.,IAN,COOPER,8/17/1964,S,M,"$60,000 "
19152,,JONATHAN,WALKER,2/2/1964,M,NA,"$60,000 "
19153,MR.,DYLAN,GRIFFIN,3/25/1964,M,M,"$60,000 "
19154,MRS.,WILLIAM,SOTELO,1/13/1964,M,F,"$60,000 "
19155,MRS.,CAROLINE,FLORES,10/25/1964,M,F,"$60,000 "
19156,MRS.,JULIA,JENKINS,1/4/1964,S,F,"$60,000 "
19157,MR.,EDUARDO,THOMPSON,12/26/1964,S,M,"$60,000 "
19158,MRS.,DESTINY,GRIFFIN,3/18/1964,S,F,"$60,000 "
19159,MR.,RICHARD,GONZALEZ,5/15/1964,M,M,"$60,000 "
19160,MS.,SARA,PEREZ,3/25/1963,S,F,"$40,000 "
19161,MR.,JEREMIAH,HUGHES,10/6/1963,S,M,"$70,000 "
19162,MR.,PETER,RAJI,11/13/1963,M,M,"$70,000 "
19163,MRS.,RILEY,BAILEY,4/24/1963,M,F,"$70,000 "
19164,MS.,DANIELLE,MORGAN,6/24/1968,S,F,"$70,000 "
19165,MS.,MIRANDA,RUSSELL,9/2/1968,S,F,"$70,000 "
19166,MS.,OLIVIA,JENKINS,12/15/1968,S,F,"$70,000 "
19167,MRS.,CAITLIN,MORGAN,12/9/1968,S,F,"$60,000 "
19168,MR.,NATHAN,KUMAR,10/19/1963,S,M,"$70,000 "
19169,MRS.,ARIANNA,BRYANT,11/2/1963,S,F,"$60,000 "
19170,MR.,LUIS,CAMPBELL,11/11/1963,S,M,"$60,000 "
19171,MRS.,MELANIE,TORRES,8/28/1963,M,F,"$60,000 "
19172,MR.,CALVIN,LUO,4/19/1974,M,M,"$40,000 "
19173,MRS.,KELLI,LAL,3/19/1974,M,F,"$40,000 "
19174,MS.,KATELYN,HOWARD,12/3/1973,S,F,"$30,000 "
19175,MR.,WAYNE,SHARMA,2/20/1972,S,M,"$10,000 "
19176,,EBONY,VAZQUEZ,6/2/1972,S,NA,"$20,000 "
19177,MRS.,DONNA,CHANDER,7/25/1973,M,F,"$40,000 "
19178,MS.,SARAH,MILLER,8/25/1972,S,F,"$20,000 "
19179,,GLORIA,SANZ,5/23/1972,S,NA,"$20,000 "
19180,MS.,JOAN,NAVARRO,3/10/1972,S,F,"$20,000 "
19181,MR.,CHAD,PAL,10/25/1972,S,M,"$30,000 "
19182,MR.,LANCE,DOMINGUEZ,5/22/1972,S,M,"$30,000 "
19183,MR.,EDWIN,RAJE,2/8/1971,S,M,"$10,000 "
19184,MS.,EMILY,HAYES,10/9/1971,S,F,"$10,000 "
19185,MS.,JACQUELINE,BRADLEY,11/23/1971,S,F,"$10,000 "
19187,MR.,KARL,PAL,5/14/1971,S,M,"$20,000 "
19188,MR.,DALTON,ANDERSON,6/7/1971,S,M,"$30,000 "
19189,MS.,MORGAN,PRICE,3/12/1971,S,F,"$30,000 "
19190,MR.,CARL,SHEN,5/28/1971,S,M,"$30,000 "
19191,MR.,KEITH,CHANDE,7/23/1971,S,M,"$30,000 "
19192,MRS.,ERIKA,RUIZ,3/12/1970,S,F,"$40,000 "
19193,MR.,OMAR,LAL,11/22/1970,S,M,"$40,000 "
19194,MR.,CESAR,GARCIA,4/1/1970,S,M,"$40,000 "
19195,MR.,DARREN,ROMERO,5/26/1970,S,M,"$40,000 "
19196,MRS.,APRIL,SHE,9/4/1970,S,F,"$40,000 "
19197,MRS.,BRIANA,SANDOVAL,11/17/1970,S,F,"$40,000 "
19198,MRS.,MELISSA,BROOKS,5/9/1975,S,F,"$40,000 "
19199,MR.,DAVID,WILLIAMS,4/9/1975,S,M,"$40,000 "
19200,MR.,LUKE,HENDERSON,3/25/1966,M,M,"$60,000 "
19201,MR.,CHARLES,BROOKS,10/27/1966,M,M,"$60,000 "
19202,MS.,BRIANNA,LEE,7/11/1966,M,F,"$60,000 "
19203,MR.,DARREN,NAVARRO,6/13/1953,S,M,"$20,000 "
19204,MRS.,SYDNEY,EVANS,6/19/1953,S,F,"$20,000 "
19205,MR.,JAMES,PERRY,9/16/1953,M,M,"$20,000 "
19206,MRS.,DESTINY,COOPER,2/12/1953,M,F,"$20,000 "
19207,MR.,JEREMIAH,TURNER,10/9/1954,M,M,"$20,000 "
19208,MRS.,ANGELICA,DIAZ,4/4/1954,M,F,"$30,000 "
19209,MRS.,ALEXANDRA,NELSON,7/4/1954,M,F,"$30,000 "
19210,MRS.,ALEXIS,PRICE,8/6/1954,M,F,"$30,000 "
19211,MRS.,ANNA,LEE,8/24/1954,M,F,"$40,000 "
19212,MRS.,BRIANNA,CLARK,3/11/1955,M,F,"$40,000 "
19213,MRS.,AMANDA,SIMMONS,1/8/1955,M,F,"$40,000 "
19214,MRS.,CASSIDY,POWELL,2/16/1956,S,F,"$30,000 "
19215,MR.,EDWARD,HALL,10/3/1956,S,M,"$30,000 "
19216,MR.,GABRIEL,LOPEZ,9/1/1956,S,M,"$30,000 "
19217,MR.,JOSE,NELSON,9/16/1956,M,M,"$30,000 "
19218,MR.,NATHANIEL,BROOKS,10/10/1956,M,M,"$40,000 "
19219,MRS.,MARY,PETERSON,12/6/1956,M,F,"$40,000 "
19220,MRS.,MARIAH,SANCHEZ,1/7/1957,M,F,"$30,000 "
19221,MRS.,KAITLYN,WILLIAMS,3/26/1957,M,F,"$30,000 "
19222,MR.,JORDAN,HALL,2/20/1957,M,M,"$30,000 "
19223,MRS.,JACQUELINE,COOK,12/22/1957,M,F,"$30,000 "
19224,MRS.,STEPHANIE,HENDERSON,9/21/1957,M,F,"$30,000 "
19225,MR.,JEREMY,WATSON,10/8/1957,M,M,"$40,000 "
19226,MR.,NEIL,CARLSON,10/22/1958,M,M,"$40,000 "
19227,MR.,LOGAN,NELSON,8/20/1958,M,M,"$40,000 "
19228,MRS.,MORGAN,RAMIREZ,3/12/1958,M,F,"$40,000 "
19229,MR.,DAVID,ROBINSON,8/23/1958,S,M,"$80,000 "
19230,MRS.,JOY,MORENO,5/14/1958,M,F,"$80,000 "
19231,MRS.,MEGHAN,GILL,4/15/1958,M,F,"$80,000 "
19232,,CANDICE,CHOW,11/13/1959,S,NA,"$60,000 "
19233,MR.,OMAR,ANDERSEN,5/6/1959,M,M,"$60,000 "
19234,MR.,MICAH,ZHENG,5/16/1972,S,M,"$40,000 "
19235,MS.,KAYLA,BENNETT,8/5/1972,M,F,"$50,000 "
19236,MS.,CHLOE,PHILLIPS,8/12/1972,M,F,"$50,000 "
19237,MS.,KRISTY,GOMEZ,4/17/1973,M,F,"$40,000 "
19238,MRS.,ISABELLA,WEST,2/7/1973,M,F,"$40,000 "
19239,MR.,JEREMY,ALEXANDER,10/18/1973,M,M,"$40,000 "
19240,MRS.,THERESA,JIMENEZ,4/20/1973,M,F,"$40,000 "
19241,MRS.,DIANE,DOMINGUEZ,7/3/1973,M,F,"$40,000 "
19242,MR.,DEVIN,BAKER,11/4/1973,M,M,"$40,000 "
19243,MR.,JAMES,THOMAS,4/28/1973,M,M,"$40,000 "
19244,MR.,SEBASTIAN,WARD,6/8/1973,M,M,"$40,000 "
19245,MR.,ISAIAH,KING,2/27/1971,M,M,"$60,000 "
19246,MR.,CARLOS,CAMPBELL,8/9/1971,M,M,"$60,000 "
19247,MRS.,MICHELE,MARTINEZ,5/7/1968,M,F,"$10,000 "
19248,MRS.,SHEENA,BLACK,2/26/1962,M,F,"$10,000 "
19249,MR.,CHAD,ANDERSEN,12/3/1961,M,M,"$10,000 "
19250,MRS.,LACEY,WU,1/2/1961,M,F,"$10,000 "
19251,MR.,BRETT,SAI,2/7/1961,M,M,"$20,000 "
19252,MRS.,JASMINE,BROOKS,2/28/1956,M,F,"$10,000 "
19253,MRS.,GABRIELLE,ROSS,3/22/1956,S,F,"$20,000 "
19254,MR.,ANIBAL,SOUSA,11/7/1956,S,M,"$20,000 "
19255,MR.,TERRANCE,SARA,2/14/1955,S,M,"$10,000 "
19256,MRS.,ABIGAIL,GRIFFIN,3/11/1955,M,F,"$20,000 "
19257,MRS.,DANA,JIMÉNEZ,1/16/1954,M,F,"$10,000 "
19258,MR.,DOUGLAS,MEHTA,5/21/1954,M,M,"$10,000 "
19259,MRS.,BARBARA,LIN,1/22/1937,M,F,"$20,000 "
19260,MRS.,LATOYA,SHARMA,7/8/1939,S,F,"$20,000 "
19261,MRS.,HEATHER,WU,5/26/1940,M,F,"$20,000 "
19262,MRS.,KARI,SANCHEZ,11/27/1942,M,F,"$30,000 "
19263,MRS.,NINA,CHANDE,11/7/1942,M,F,"$30,000 "
19264,MR.,KRISTOPHER,GONZALEZ,9/21/1980,S,M,"$10,000 "
19265,MR.,DALE,RAJI,2/23/1979,M,M,"$10,000 "
19266,MR.,GRANT,XU,10/6/1979,M,M,"$10,000 "
19267,MR.,MARSHALL,RAJE,2/6/1979,M,M,"$10,000 "
19269,MS.,KATHLEEN,NAVARRO,3/23/1977,S,F,"$10,000 "
19270,MR.,SHAWN,SHEN,12/26/1979,M,M,"$20,000 "
19271,MR.,KRISTOPHER,FERNANDEZ,5/15/1978,M,M,"$20,000 "
19272,MR.,SHAUN,ANDERSEN,1/19/1943,M,M,"$20,000 "
19273,MRS.,NATALIE,HENDERSON,1/24/1943,M,F,"$20,000 "
19274,MRS.,KAREN,YANG,1/9/1943,M,F,"$20,000 "
19275,MR.,GREGORY,RAI,12/21/1961,M,M,"$20,000 "
19276,MR.,RUBEN,SAI,8/10/1961,S,M,"$20,000 "
19277,MR.,BILLY,JIMÉNEZ,7/27/1960,M,M,"$10,000 "
19278,MR.,WILLIE,SUN,7/13/1960,S,M,"$20,000 "
19279,MR.,OMAR,XU,3/5/1960,S,M,"$20,000 "
19280,MR.,DARRELL,ANDERSEN,8/27/1958,M,M,"$20,000 "
19281,MRS.,MALLORY,CARLSON,4/17/1958,S,F,"$20,000 "
19282,MRS.,HAILEY,WOOD,5/8/1958,M,F,"$30,000 "
19283,MR.,ADRIAN,SANDERS,7/11/1958,M,M,"$30,000 "
19284,MRS.,BRIANA,ROMERO,4/10/1958,M,F,"$30,000 "
19285,MRS.,JACQUELINE,HOWARD,8/11/1960,M,F,"$30,000 "
19286,MRS.,KAITLYN,BUTLER,3/2/1960,M,F,"$30,000 "
19287,MR.,SHANE,CHANDRA,7/27/1959,M,M,"$30,000 "
19288,MRS.,CANDICE,WANG,6/7/1959,M,F,"$30,000 "
19289,MR.,JOHNATHAN,PATEL,10/26/1959,M,M,"$30,000 "
19290,MR.,SERGIO,PRASAD,5/6/1958,S,M,"$30,000 "
19291,MRS.,COLLEEN,WU,11/26/1970,S,F,"$10,000 "
19292,MR.,MICAH,LIN,12/7/1970,M,M,"$30,000 "
19293,MS.,CHLOE,WATSON,8/28/1970,M,F,"$30,000 "
19294,MR.,STANLEY,GARCIA,9/7/1970,M,M,"$30,000 "
19295,MRS.,KATELYN,GREEN,7/26/1969,S,F,"$10,000 "
19296,MR.,JAKE,ZHENG,1/4/1969,S,M,"$20,000 "
19297,MR.,CEDRIC,XIE,8/21/1969,S,M,"$30,000 "
19298,MS.,PRISCILLA,ANDERSEN,10/11/1969,S,F,"$50,000 "
19299,MS.,CARRIE,BROWNING,10/12/1969,M,F,"$50,000 "
